result_file,Configuration Name,mode_top2.QOS_CONFIG:4,mode_top2.DDR0_ECC_EN:1,mode_task_0.ENABLE:1,mode_task_1.ENABLE:1,mode_task_2.ENABLE:1,mode_task_3.ENABLE:1,mode_task_4.ENABLE:1,mode_task_5.ENABLE:1,mode_task_6.ENABLE:1,mode_task_7.ENABLE:1,mode_task_8.ENABLE:1,mode_task_9.ENABLE:1,mode_task_0.TASK_ID:6,mode_task_1.TASK_ID:6,mode_task_2.TASK_ID:6,mode_task_3.TASK_ID:6,mode_task_4.TASK_ID:6,mode_task_5.TASK_ID:6,mode_task_6.TASK_ID:6,mode_task_7.TASK_ID:6,mode_task_8.TASK_ID:6,mode_task_9.TASK_ID:6,mode_task_0.TASK_INST:2,mode_task_1.TASK_INST:2,mode_task_2.TASK_INST:2,mode_task_3.TASK_INST:2,mode_task_4.TASK_INST:2,mode_task_5.TASK_INST:2,mode_task_6.TASK_INST:2,mode_task_7.TASK_INST:2,mode_task_8.TASK_INST:2,mode_task_9.TASK_INST:2,mode_task_user_0.ACCEL_LOAD_TYPE:4,mode_task_user_1.ACCEL_LOAD_TYPE:4,mode_task_user_2.ACCEL_LOAD_TYPE:4,mode_task_user_3.ACCEL_LOAD_TYPE:4,mode_task_user_4.ACCEL_LOAD_TYPE:4,mode_task_user_5.ACCEL_LOAD_TYPE:4,mode_task_user_6.ACCEL_LOAD_TYPE:4,mode_task_user_7.ACCEL_LOAD_TYPE:4,mode_task_user_8.ACCEL_LOAD_TYPE:4,mode_task_user_9.ACCEL_LOAD_TYPE:4,mode_ch_0_0.ENABLE:1,mode_ch_1_0.ENABLE:1,mode_ch_2_0.ENABLE:1,mode_ch_3_0.ENABLE:1,mode_ch_4_0.ENABLE:1,mode_ch_5_0.ENABLE:1,mode_ch_6_0.ENABLE:1,mode_ch_7_0.ENABLE:1,mode_ch_8_0.ENABLE:1,mode_ch_9_0.ENABLE:1,mode_ch_0_0.SRC_MEM:6,mode_ch_1_0.SRC_MEM:6,mode_ch_2_0.SRC_MEM:6,mode_ch_3_0.SRC_MEM:6,mode_ch_4_0.SRC_MEM:6,mode_ch_5_0.SRC_MEM:6,mode_ch_6_0.SRC_MEM:6,mode_ch_7_0.SRC_MEM:6,mode_ch_8_0.SRC_MEM:6,mode_ch_9_0.SRC_MEM:6,mode_ch_0_0.DEST_MEM:6,mode_ch_1_0.DEST_MEM:6,mode_ch_2_0.DEST_MEM:6,mode_ch_3_0.DEST_MEM:6,mode_ch_4_0.DEST_MEM:6,mode_ch_5_0.DEST_MEM:6,mode_ch_6_0.DEST_MEM:6,mode_ch_7_0.DEST_MEM:6,mode_ch_8_0.DEST_MEM:6,mode_ch_9_0.DEST_MEM:6,mode_ch_0_0.BURST_SIZE:8,mode_ch_1_0.BURST_SIZE:8,mode_ch_2_0.BURST_SIZE:8,mode_ch_3_0.BURST_SIZE:8,mode_ch_4_0.BURST_SIZE:8,mode_ch_5_0.BURST_SIZE:8,mode_ch_6_0.BURST_SIZE:8,mode_ch_7_0.BURST_SIZE:8,mode_ch_8_0.BURST_SIZE:8,mode_ch_9_0.BURST_SIZE:8,mode_ch_user_0_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_1_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_2_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_3_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_4_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_5_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_6_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_7_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_8_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_9_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_0_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_1_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_2_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_3_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_4_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_5_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_6_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_7_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_8_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_9_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_0_0.BURST_MULTIPLIER:14,mode_ch_user_1_0.BURST_MULTIPLIER:14,mode_ch_user_2_0.BURST_MULTIPLIER:14,mode_ch_user_3_0.BURST_MULTIPLIER:14,mode_ch_user_4_0.BURST_MULTIPLIER:14,mode_ch_user_5_0.BURST_MULTIPLIER:14,mode_ch_user_6_0.BURST_MULTIPLIER:14,mode_ch_user_7_0.BURST_MULTIPLIER:14,mode_ch_user_8_0.BURST_MULTIPLIER:14,mode_ch_user_9_0.BURST_MULTIPLIER:14,data_size_0_0.BYTES,data_size_1_0.BYTES,data_size_2_0.BYTES,data_size_3_0.BYTES,data_size_4_0.BYTES,data_size_5_0.BYTES,data_size_6_0.BYTES,data_size_7_0.BYTES,data_size_8_0.BYTES,data_size_9_0.BYTES,time_target_0_0.MICROSEC,time_target_1_0.MICROSEC,time_target_2_0.MICROSEC,time_target_3_0.MICROSEC,time_target_4_0.MICROSEC,time_target_5_0.MICROSEC,time_target_6_0.MICROSEC,time_target_7_0.MICROSEC,time_target_8_0.MICROSEC,time_target_9_0.MICROSEC,TASK_Throughput_0,TASK_Throughput_1,TASK_Throughput_2,TASK_Throughput_3,TASK_Throughput_4,TASK_Throughput_5,TASK_Throughput_6,TASK_Throughput_7,TASK_Throughput_8,TASK_Throughput_9,Test Status
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,04_A53.M7.-DRAMx-wr,2,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,7,3,3,3,7,7,3,7,3,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,10485760,10485760,10485760,8388608,8388608,8388608,8388608,8388608,8388608,8388608,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,816.65,1057.25,816.58,669.96,665.82,683.67,690.88,653.32,653.47,653.42,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,04_A53.M7.-DRAMx-wr,1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,7,3,3,3,7,7,3,7,3,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,10485760,10485760,10485760,8388608,8388608,8388608,8388608,8388608,8388608,8388608,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,814.68,1045.13,814.87,667.94,663.92,680.18,687.65,653.22,653.32,653.27,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,"05_A53Cl0.DramC,A53Cl1.Dram,M7DRAMC.-DRAMx-wr",2,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,7,7,3,3,3,3,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,10485760,10485760,10485760,8388608,8388608,8388608,8388608,8388608,8388608,8388608,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,912.84,910.22,926.22,702.5,695.92,695.98,702.15,673.35,673.35,673.46,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,"05_A53Cl0.DramC,A53Cl1.Dram,M7DRAMC.-DRAMx-wr",1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,7,7,3,3,3,3,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,10485760,10485760,10485760,8388608,8388608,8388608,8388608,8388608,8388608,8388608,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,913.08,911.25,928.19,703.51,697.13,697.25,703.39,674.16,674.16,674.27,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,"06_A53Cl0.DramX,A53Cl0.DramX,M7DRAMC.-DRAMx-wr",2,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,3,7,3,3,7,7,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,10485760,10485760,10485760,8388608,8388608,8388608,8388608,8388608,8388608,8388608,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,783.34,790.72,783.69,695.63,679.07,656.23,660.94,664.71,664.65,664.76,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,"06_A53Cl0.DramX,A53Cl0.DramX,M7DRAMC.-DRAMx-wr",1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,3,7,3,3,7,7,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,10485760,10485760,10485760,8388608,8388608,8388608,8388608,8388608,8388608,8388608,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,787.81,796.31,788.28,700.8,685.85,660.52,664.92,665.6,665.55,665.6,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,07_A53.M7.-DRAMC-rd,2,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,824.14,830.5,830.34,830.34,830.12,830.17,829.57,112.25,112.45,112.68,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,07_A53.M7.-DRAMC-rd,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,830.23,830.45,830.61,830.56,830.28,829.51,831.38,112.22,112.4,112.69,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,07_A53.M7.-DRAMC-rd,2,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,1070.61,1059.26,1066.08,1068.88,1069.34,1066.98,1041.2,140.26,140.62,140.98,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,07_A53.M7.-DRAMC-rd,1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,1063.37,1067.34,1057.92,1064.09,1068.25,1057.03,1060.51,140.26,140.52,140.94,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,08_A53.M7.-DRAMC-RdWrCp,2,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,7,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,4194304,12582912,4194304,4194304,12582912,4194304,12582912,655360,7340032,655360,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,235.16,1028.27,234.46,231.88,788.21,230.49,789.19,36.09,685.86,36.01,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,08_A53.M7.-DRAMC-RdWrCp,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,7,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,4194304,12582912,4194304,4194304,12582912,4194304,12582912,655360,7340032,655360,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,234.52,1024.92,233.9,231.36,785.16,230.22,786.09,36.03,685.09,36.09,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,08_A53.M7.-DRAMC-RdWrCp,2,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,3,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,4194304,12582912,4194304,4194304,12582912,4194304,12582912,655360,7340032,655360,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,233.55,843.75,232.77,232.76,826.36,232.35,846.25,36.06,668.43,36.02,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,08_A53.M7.-DRAMC-RdWrCp,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,3,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,4194304,12582912,4194304,4194304,12582912,4194304,12582912,655360,7340032,655360,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,232.64,846.65,232.99,233.07,828.53,232.78,847.91,36.11,669.65,36.03,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,08_A53.M7.-DRAMC-RdWrCp,2,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,7,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,4194304,12582912,4194304,4194304,12582912,4194304,12582912,655360,7340032,655360,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,394.83,3319.15,394.8,395.28,2048,394.46,2047.33,58.67,980.5,58.44,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,08_A53.M7.-DRAMC-RdWrCp,1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,7,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,4194304,12582912,4194304,4194304,12582912,4194304,12582912,655360,7340032,655360,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,393.61,3314.78,394.68,395.65,2046.33,394.5,2046,58.71,980.76,58.38,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,08_A53.M7.-DRAMC-RdWrCp,2,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,3,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,4194304,12582912,4194304,4194304,12582912,4194304,12582912,655360,7340032,655360,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,421.58,2455.2,420.27,420.52,2360.33,420.99,2355.47,62,952.63,61.87,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,08_A53.M7.-DRAMC-RdWrCp,1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,3,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,4194304,12582912,4194304,4194304,12582912,4194304,12582912,655360,7340032,655360,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,419.01,2462.41,420.65,419.3,2366.54,420.95,2362.99,62.13,953.37,61.76,Pass
